Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2020 06 22 08	16.61	2
2020 06 22 09	16.62	2
2020 06 22 10	16.8	2
2020 06 22 11	16.87	2
2020 06 22 12	16.93	2
2020 06 22 13	16.82	2
2020 06 22 14	17.08	2
2020 06 22 15	17.25	2
2020 06 22 16	17.22	2
2020 06 22 17	17.07	2
2020 06 22 18	17.04	2
2020 06 22 19	16.97	2
2020 06 22 20	16.95	2
2020 06 22 21	16.9	2
2020 06 22 22	16.93	2
2020 06 22 23	16.82	2
2020 06 23 00	16.85	2
2020 06 23 01	16.86	2
2020 06 23 02	16.84	2
2020 06 23 03	16.8	2
2020 06 23 04	16.81	2
2020 06 23 05	16.88	2
2020 06 23 06	16.86	2
2020 06 23 07	16.76	2
2020 06 23 08	16.65	2
2020 06 23 09	16.67	2
2020 06 23 10	16.73	2
2020 06 23 11	16.77	2
2020 06 23 12	16.85	2
2020 06 23 13	16.87	2
2020 06 23 14	17.02	2
2020 06 23 15	17.03	2
2020 06 23 16	17.03	2
2020 06 23 17	17.05	2
2020 06 23 18	17.06	2
2020 06 23 19	16.96	2
2020 06 23 20	17.04	2
2020 06 23 21	17.03	2
2020 06 23 22	17.06	2
2020 06 23 23	17.06	2
2020 06 24 00	17.08	2
2020 06 24 01	17.08	2
2020 06 24 02	17.09	2
2020 06 24 03	17.0	2
2020 06 24 04	17.07	2
2020 06 24 05	17.17	2
2020 06 24 06	17.19	2
2020 06 24 07	17.18	2
2020 06 24 08	17.16	2
2020 06 24 09	17.15	2
2020 06 24 10	17.15	2
2020 06 24 11	17.16	2
2020 06 24 12	17.15	2
2020 06 24 13	17.18	2
2020 06 24 14	17.18	2
2020 06 24 15	17.31	2
2020 06 24 16	17.38	2
2020 06 24 17	17.37	2
2020 06 24 18	17.4	2
2020 06 24 19	17.3	2
2020 06 24 20	17.22	2
2020 06 24 21	17.24	2
2020 06 24 22	17.27	2
2020 06 24 23	17.26	2
2020 06 25 00	17.33	2
2020 06 25 01	17.35	2
2020 06 25 02	17.35	2
2020 06 25 03	17.23	2
2020 06 25 04	17.09	2
2020 06 25 05	17.11	2
2020 06 25 06	17.11	2
2020 06 25 07	17.2	2
2020 06 25 08	17.23	2
2020 06 25 09	17.11	2
2020 06 25 10	17.14	2
2020 06 25 11	17.19	2
2020 06 25 12	17.26	2
2020 06 25 13	17.42	2
2020 06 25 14	17.51	2
2020 06 25 15	17.47	2
2020 06 25 16	17.52	2
2020 06 25 17	17.53	2
2020 06 25 18	17.55	2
2020 06 25 19	17.58	2
2020 06 25 20	17.49	2
2020 06 25 21	17.53	2
2020 06 25 22	17.5	2
2020 06 25 23	17.45	2
2020 06 26 00	17.46	2
2020 06 26 01	17.43	2
2020 06 26 02	17.39	2
2020 06 26 03	17.38	2
2020 06 26 04	17.3	2
2020 06 26 05	17.23	2
2020 06 26 06	17.21	2
2020 06 26 07	17.11	2
2020 06 26 08	17.1	2
2020 06 26 09	17.28	2
2020 06 26 10	17.36	2
2020 06 26 11	17.03	2
2020 06 26 12	16.83	2
2020 06 26 13	17.14	2
2020 06 26 14	17.2	2
2020 06 26 15	17.16	2
2020 06 26 16	17.02	2
2020 06 26 17	16.89	2
2020 06 26 18	16.75	2
2020 06 26 19	16.83	2
2020 06 26 20	16.91	2
2020 06 26 21	17.0	2
2020 06 26 22	16.9	2
2020 06 26 23	17.07	2
2020 06 27 00	17.15	2
2020 06 27 01	17.22	2
2020 06 27 02	17.32	2
2020 06 27 03	17.22	2
2020 06 27 04	17.02	2
2020 06 27 05	17.06	2
2020 06 27 06	17.04	2
2020 06 27 07	17.03	2
2020 06 27 08	16.9	2
2020 06 27 09	16.95	2
2020 06 27 10	17.04	2
2020 06 27 11	17.16	2
2020 06 27 12	17.25	2
2020 06 27 13	17.45	2
2020 06 27 14	17.51	2
2020 06 27 15	17.57	2
2020 06 27 16	17.43	2
2020 06 27 17	17.45	2
2020 06 27 18	17.43	2
2020 06 27 19	17.38	2
2020 06 27 20	17.27	2
2020 06 27 21	17.37	2
2020 06 27 22	17.47	2
2020 06 27 23	17.41	2
2020 06 28 00	17.46	2
2020 06 28 01	17.44	2
2020 06 28 02	17.43	2
2020 06 28 03	17.42	2
2020 06 28 04	17.34	2
2020 06 28 05	17.16	2
2020 06 28 06	17.22	2
2020 06 28 07	17.15	2
2020 06 28 08	17.33	2
2020 06 28 09	17.25	2
2020 06 28 10	17.2	2
2020 06 28 11	17.22	2
2020 06 28 12	17.42	2
2020 06 28 13	17.2	2
2020 06 28 14	17.18	2
2020 06 28 15	17.35	2
2020 06 28 16	17.44	2
2020 06 28 17	17.37	2
2020 06 28 18	17.35	2
2020 06 28 19	17.28	2
2020 06 28 20	17.24	2
2020 06 28 21	17.37	2
2020 06 28 22	17.47	2
2020 06 28 23	17.47	2
2020 06 29 00	17.5	2
2020 06 29 01	17.43	2
2020 06 29 02	17.37	2
2020 06 29 03	17.34	2
2020 06 29 04	17.34	2
2020 06 29 05	17.33	2
2020 06 29 06	17.28	2
2020 06 29 07	17.15	2
2020 06 29 08	17.12	2
2020 06 29 09	17.19	2
2020 06 29 10	17.25	2
2020 06 29 11	17.29	2
2020 06 29 12	17.49	2
2020 06 29 13	17.47	2
2020 06 29 14	17.6	2
2020 06 29 15	17.5	2
2020 06 29 16	17.82	2
2020 06 29 17	17.53	2
2020 06 29 18	17.97	2
2020 06 29 19	18.06	2
2020 06 29 20	17.87	2
2020 06 29 21	18.08	2
2020 06 29 22	18.04	2
2020 06 29 23	17.95	2
2020 06 30 00	17.92	2
2020 06 30 01	17.84	2
2020 06 30 02	17.75	2
2020 06 30 03	17.84	2
2020 06 30 04	17.6	2
2020 06 30 05	17.37	2
2020 06 30 06	17.73	2
2020 06 30 07	17.41	2
2020 06 30 08	17.5	2
2020 06 30 09	17.55	2
2020 06 30 10	17.75	2
2020 06 30 11	17.6	2
2020 06 30 12	17.81	2
2020 06 30 13	18.1	2
2020 06 30 14	17.73	2
2020 06 30 15	17.68	2
2020 06 30 16	17.96	2
2020 06 30 17	17.93	2
2020 06 30 18	17.74	2
2020 06 30 19	17.43	2
2020 06 30 20	17.65	2
2020 06 30 21	17.6	2
2020 06 30 22	18.04	2
2020 06 30 23	17.78	2
2020 07 01 00	17.79	2
2020 07 01 01	17.75	2
2020 07 01 02	17.72	2
2020 07 01 03	17.59	2
2020 07 01 04	17.57	2
2020 07 01 05	18.08	2
2020 07 01 06	17.97	2
2020 07 01 07	17.8	2
2020 07 01 08	17.67	2
2020 07 01 09	17.91	2
2020 07 01 10	17.83	2
2020 07 01 11	17.67	2
2020 07 01 12	17.59	2
2020 07 01 13	17.48	2
2020 07 01 14	17.75	2
2020 07 01 15	17.84	2
2020 07 01 16	17.76	2
2020 07 01 17	17.89	2
2020 07 01 18	17.91	2
2020 07 01 19	17.87	2
2020 07 01 20	17.83	2
2020 07 01 21	17.83	2
2020 07 01 22	17.72	2
2020 07 01 23	17.7	2
2020 07 02 00	17.68	2
2020 07 02 01	17.51	2
2020 07 02 02	17.69	2
2020 07 02 03	17.72	2
2020 07 02 04	17.75	2
2020 07 02 05	17.6	2
2020 07 02 06	17.43	2
2020 07 02 07	17.52	2
2020 07 02 08	17.55	2
2020 07 02 09	17.63	2
2020 07 02 10	17.59	2
2020 07 02 11	17.66	2
2020 07 02 12	17.8	2
2020 07 02 13	17.87	2
2020 07 02 14	17.9	2
2020 07 02 15	18.0	2
2020 07 02 16	17.98	2
2020 07 02 17	18.07	2
2020 07 02 18	17.85	2
2020 07 02 19	18.03	2
2020 07 02 20	17.9	2
2020 07 02 21	17.86	2
2020 07 02 22	17.76	2
2020 07 02 23	17.65	2
2020 07 03 00	17.57	2
2020 07 03 01	17.69	2
2020 07 03 02	17.69	2
2020 07 03 03	17.56	2
2020 07 03 04	17.56	2
2020 07 03 05	17.59	2
2020 07 03 06	17.58	2
2020 07 03 07	17.55	2
2020 07 03 08	17.54	2
2020 07 03 09	17.64	2
2020 07 03 10	17.39	2
2020 07 03 11	17.93	2
2020 07 03 12	17.74	2
2020 07 03 13	18.09	2
2020 07 03 14	18.18	2
2020 07 03 15	18.3	2
2020 07 03 16	18.5	2
2020 07 03 17	18.28	2
2020 07 03 18	18.23	2
2020 07 03 19	18.18	2
2020 07 03 20	18.18	2
2020 07 03 21	18.3	2
2020 07 03 22	18.27	2
2020 07 03 23	17.83	2
2020 07 04 00	17.99	2
2020 07 04 01	17.96	2
2020 07 04 02	17.89	2
2020 07 04 03	17.84	2
2020 07 04 04	17.92	2
2020 07 04 05	18.11	2
2020 07 04 06	17.81	2
2020 07 04 07	17.85	2
2020 07 04 08	18.0	2
2020 07 04 09	17.74	2
2020 07 04 10	18.09	2
2020 07 04 11	18.1	2
2020 07 04 12	17.97	2
2020 07 04 13	18.06	2
2020 07 04 14	17.91	2
2020 07 04 15	17.92	2
2020 07 04 16	18.35	2
2020 07 04 17	18.24	2
2020 07 04 18	18.07	2
2020 07 04 19	18.32	2
2020 07 04 20	18.13	2
2020 07 04 21	18.29	2
2020 07 04 22	18.55	2
2020 07 04 23	18.48	2
2020 07 05 00	18.35	2
2020 07 05 01	18.29	2
2020 07 05 02	18.4	2
2020 07 05 03	18.2	2
2020 07 05 04	18.14	2
2020 07 05 05	17.98	2
2020 07 05 06	17.85	2
2020 07 05 07	17.97	2
2020 07 05 08	17.95	2
2020 07 05 09	17.89	2
2020 07 05 10	17.92	2
2020 07 05 11	18.09	2
2020 07 05 12	18.13	2
2020 07 05 13	18.23	2
2020 07 05 14	18.26	2
2020 07 05 15	18.23	2
2020 07 05 16	18.13	2
2020 07 05 17	18.08	2
2020 07 05 18	18.02	2
2020 07 05 19	18.0	2
2020 07 05 20	18.03	2
2020 07 05 21	18.04	2
2020 07 05 22	17.92	2
2020 07 05 23	17.94	2
2020 07 06 00	17.94	2
2020 07 06 01	17.89	2
2020 07 06 02	17.86	2
2020 07 06 03	17.64	2
2020 07 06 04	17.6	2
2020 07 06 05	17.53	2
2020 07 06 06	17.45	2
2020 07 06 07	17.44	2
2020 07 06 08	17.57	2
2020 07 06 09	17.46	2
2020 07 06 10	17.55	2
2020 07 06 11	17.58	2
2020 07 06 12	17.6	2
2020 07 06 13	17.68	2
2020 07 06 14	17.65	2
2020 07 06 15	17.62	2
2020 07 06 16	17.59	2
2020 07 06 17	17.55	2
2020 07 06 18	17.6	2
2020 07 06 19	17.61	2
2020 07 06 20	17.59	2
2020 07 06 21	17.52	2
2020 07 06 22	17.49	2
2020 07 06 23	17.49	2
2020 07 07 00	17.47	2
2020 07 07 01	17.47	2
2020 07 07 02	17.43	2
2020 07 07 03	17.41	2
2020 07 07 04	17.41	2
2020 07 07 05	17.35	2
2020 07 07 06	17.38	2
2020 07 07 07	17.36	2
2020 07 07 08	17.36	2
2020 07 07 09	17.36	2
2020 07 07 10	17.38	2
2020 07 07 11	17.39	2
2020 07 07 12	17.41	2
2020 07 07 13	17.41	2
2020 07 07 14	17.45	2
2020 07 07 15	17.46	2
2020 07 07 16	17.44	2
2020 07 07 17	17.4	2
2020 07 07 18	17.21	2
2020 07 07 19	17.07	2
2020 07 07 20	16.99	2
2020 07 07 21	17.02	2
2020 07 07 22	17.09	2
2020 07 07 23	17.11	2
2020 07 08 00	17.09	2
2020 07 08 01	17.12	2
2020 07 08 02	17.13	2
2020 07 08 03	17.09	2
2020 07 08 04	17.09	2
2020 07 08 05	17.06	2
2020 07 08 06	16.96	2
2020 07 08 07	16.89	2
2020 07 08 08	16.87	2
2020 07 08 09	17.0	2
2020 07 08 10	17.05	2
2020 07 08 11	17.0	2
2020 07 08 12	16.78	2
2020 07 08 13	16.81	2
2020 07 08 14	16.88	2
2020 07 08 15	16.88	2
2020 07 08 16	16.85	2
2020 07 08 17	16.8	2
2020 07 08 18	16.67	2
2020 07 08 19	16.56	2
2020 07 08 20	16.62	2
2020 07 08 21	16.66	2
2020 07 08 22	16.61	2
2020 07 08 23	16.79	2
2020 07 09 00	16.79	2
2020 07 09 01	16.84	2
2020 07 09 02	16.83	2
2020 07 09 03	16.7	2
2020 07 09 04	16.66	2
2020 07 09 05	16.67	2
2020 07 09 06	16.77	2
2020 07 09 07	16.82	2
2020 07 09 08	16.89	2
2020 07 09 09	16.96	2
2020 07 09 10	17.07	2
2020 07 09 11	17.17	2
2020 07 09 12	17.31	2
2020 07 09 13	17.44	2
2020 07 09 14	17.59	2
2020 07 09 15	17.62	2
2020 07 09 16	17.68	2
2020 07 09 17	17.58	2
2020 07 09 18	17.63	2
2020 07 09 19	17.63	2
2020 07 09 20	17.57	2
2020 07 09 21	17.46	2
2020 07 09 22	17.51	2
2020 07 09 23	17.57	2
2020 07 10 00	17.58	2
2020 07 10 01	17.55	2
2020 07 10 02	17.58	2
2020 07 10 03	17.53	2
2020 07 10 04	17.47	2
2020 07 10 05	17.44	2
2020 07 10 06	17.43	2
2020 07 10 07	17.28	2
2020 07 10 08	17.01	2
2020 07 10 09	16.98	2
2020 07 10 10	16.93	2
2020 07 10 11	17.25	2
2020 07 10 12	17.29	2
2020 07 10 13	17.35	2
2020 07 10 14	17.29	2
2020 07 10 15	17.34	2
2020 07 10 16	17.36	2
2020 07 10 17	17.42	2
2020 07 10 18	17.42	2
2020 07 10 19	17.04	2
2020 07 10 20	16.68	2
2020 07 10 21	16.64	2
2020 07 10 22	16.81	2
2020 07 10 23	16.98	2
2020 07 11 00	17.13	2
2020 07 11 01	16.12	2
2020 07 11 02	16.06	2
2020 07 11 03	15.89	2
2020 07 11 04	16.0	2
2020 07 11 05	16.11	2
2020 07 11 06	16.22	2
2020 07 11 07	16.24	2
2020 07 11 08	16.3	2
2020 07 11 09	16.45	2
2020 07 11 10	16.45	2
2020 07 11 11	16.48	2
2020 07 11 12	16.64	2
2020 07 11 13	16.55	2
2020 07 11 14	16.52	2
2020 07 11 15	16.51	2
2020 07 11 16	16.52	2
2020 07 11 17	16.57	2
2020 07 11 18	16.68	2
2020 07 11 19	16.78	2
2020 07 11 20	16.66	2
2020 07 11 21	16.41	2
2020 07 11 22	16.07	2
2020 07 11 23	15.78	2
2020 07 12 00	16.3	2
2020 07 12 01	16.34	2
2020 07 12 02	16.38	2
2020 07 12 03	16.35	2
2020 07 12 04	16.22	2
2020 07 12 05	15.91	2
2020 07 12 06	15.73	2
2020 07 12 07	15.64	2
2020 07 12 08	15.53	2
2020 07 12 09	15.46	2
2020 07 12 10	15.39	2
2020 07 12 11	15.59	2
2020 07 12 12	16.06	2
2020 07 12 13	16.15	2
2020 07 12 14	16.01	2
2020 07 12 15	15.87	2
2020 07 12 16	15.83	2
2020 07 12 17	15.66	2
2020 07 12 18	15.53	2
2020 07 12 19	15.53	2
2020 07 12 20	15.53	2
2020 07 12 21	15.51	2
2020 07 12 22	15.48	2
2020 07 12 23	15.44	2
2020 07 13 00	15.42	2
2020 07 13 01	15.41	2
2020 07 13 02	15.42	2
2020 07 13 03	15.41	2
2020 07 13 04	15.41	2
2020 07 13 05	15.4	2
2020 07 13 06	15.41	2
2020 07 13 07	15.45	2
2020 07 13 08	15.51	2
2020 07 13 09	15.54	2
2020 07 13 10	15.59	2
2020 07 13 11	15.59	2
2020 07 13 12	15.62	2
2020 07 13 13	15.76	2
2020 07 13 14	15.87	2
2020 07 13 15	15.94	2
2020 07 13 16	15.98	2
2020 07 13 17	16.01	2
2020 07 13 18	15.96	2
2020 07 13 19	16.01	2
2020 07 13 20	16.03	2
2020 07 13 21	16.06	2
2020 07 13 22	16.03	2
2020 07 13 23	15.99	2
2020 07 14 00	15.96	2
2020 07 14 01	15.95	2
2020 07 14 02	15.94	2
2020 07 14 03	15.95	2
2020 07 14 04	15.95	2
2020 07 14 05	15.94	2
2020 07 14 06	15.97	2
2020 07 14 07	16.01	2
2020 07 14 08	16.07	2
2020 07 14 09	16.11	2
2020 07 14 10	16.19	2
2020 07 14 11	16.29	2
2020 07 14 12	16.22	2
2020 07 14 13	16.14	2
2020 07 14 14	16.14	2
2020 07 14 15	16.07	2
2020 07 14 16	16.41	2
2020 07 14 17	16.29	2
2020 07 14 18	16.25	2
2020 07 14 19	16.28	2
2020 07 14 20	16.33	2
2020 07 14 21	16.21	2
2020 07 14 22	16.11	2
2020 07 14 23	16.09	2
2020 07 15 00	16.02	2
2020 07 15 01	15.93	2
2020 07 15 02	15.85	2
2020 07 15 03	16.16	2
2020 07 15 04	16.19	2
2020 07 15 05	16.17	2
2020 07 15 06	16.2	2
2020 07 15 07	16.16	2
2020 07 15 08	16.15	2
2020 07 15 09	16.23	2
2020 07 15 10	16.22	2
2020 07 15 11	16.23	2
2020 07 15 12	16.27	2
2020 07 15 13	16.33	2
2020 07 15 14	16.09	2
2020 07 15 15	16.22	2
2020 07 15 16	16.22	2
2020 07 15 17	16.22	2
2020 07 15 18	16.27	2
2020 07 15 19	16.32	2
2020 07 15 20	16.32	2
2020 07 15 21	16.49	2
2020 07 15 22	15.99	2
2020 07 15 23	15.58	2
2020 07 16 00	15.55	2
2020 07 16 01	15.5	2
2020 07 16 02	15.49	2
2020 07 16 03	15.48	2
2020 07 16 04	15.47	2
2020 07 16 05	15.49	2
2020 07 16 06	15.5	2
2020 07 16 07	15.55	2
2020 07 16 08	15.61	2
2020 07 16 09	15.63	2
2020 07 16 10	15.67	2
2020 07 16 11	15.72	2
2020 07 16 12	15.76	2
2020 07 16 13	15.83	2
2020 07 16 14	15.85	2
2020 07 16 15	15.89	2
2020 07 16 16	15.89	2
2020 07 16 17	15.91	2
2020 07 16 18	15.95	2
2020 07 16 19	15.96	2
2020 07 16 20	15.95	2
2020 07 16 21	15.98	2
2020 07 16 22	15.95	2
2020 07 16 23	15.92	2
2020 07 17 00	15.92	2
2020 07 17 01	15.9	2
2020 07 17 02	15.88	2
2020 07 17 03	15.85	2
2020 07 17 04	15.85	2
2020 07 17 05	15.88	2
2020 07 17 06	15.91	2
2020 07 17 07	15.97	2
2020 07 17 08	16.02	2
2020 07 17 09	15.96	2
2020 07 17 10	15.8	2
2020 07 17 11	15.54	2
2020 07 17 12	15.42	2
2020 07 17 13	15.3	2
2020 07 17 14	15.22	2
2020 07 17 15	15.23	2
2020 07 17 16	15.42	2
2020 07 17 17	15.49	2
2020 07 17 18	15.66	2
2020 07 17 19	15.69	2
2020 07 17 20	15.5	2
2020 07 17 21	15.39	2
2020 07 17 22	15.23	2
2020 07 17 23	15.14	2
2020 07 18 00	15.11	2
2020 07 18 01	15.07	2
2020 07 18 02	14.99	2
2020 07 18 03	14.94	2
2020 07 18 04	14.95	2
2020 07 18 05	14.95	2
2020 07 18 06	14.92	2
2020 07 18 07	14.93	2
2020 07 18 08	14.92	2
2020 07 18 09	14.89	2
2020 07 18 10	14.94	2
2020 07 18 11	15.0	2
2020 07 18 12	15.32	2
2020 07 18 13	15.47	2
2020 07 18 14	15.55	2
2020 07 18 15	15.45	2
2020 07 18 16	15.64	2
2020 07 18 17	15.93	2
2020 07 18 18	16.08	2
2020 07 18 19	16.03	2
2020 07 18 20	15.99	2
2020 07 18 21	16.03	2
2020 07 18 22	15.92	2
2020 07 18 23	15.82	2
2020 07 19 00	15.68	2
2020 07 19 01	15.63	2
2020 07 19 02	15.59	2
2020 07 19 03	15.61	2
2020 07 19 04	15.63	2
2020 07 19 05	15.67	2
2020 07 19 06	15.71	2
2020 07 19 07	15.73	2
2020 07 19 08	15.7	2
2020 07 19 09	15.87	2
2020 07 19 10	16.09	2
2020 07 19 11	16.39	2
2020 07 19 12	16.53	2
2020 07 19 13	16.49	2
2020 07 19 14	16.52	2
2020 07 19 15	16.58	2
2020 07 19 16	16.44	2
2020 07 19 17	16.33	2
2020 07 19 18	16.33	2
2020 07 19 19	16.35	2
2020 07 19 20	16.42	2
2020 07 19 21	16.49	2
2020 07 19 22	16.65	2
2020 07 19 23	16.76	2
2020 07 20 00	16.7	2
2020 07 20 01	16.22	2
2020 07 20 02	16.51	2
2020 07 20 03	16.66	2
2020 07 20 04	16.63	2
2020 07 20 05	16.59	2
2020 07 20 06	16.52	2
2020 07 20 07	16.59	2
2020 07 20 08	16.63	2
2020 07 20 09	16.52	2
2020 07 20 10	16.18	2
2020 07 20 11	16.33	2
2020 07 20 12	16.4	2
2020 07 20 13	16.56	2
2020 07 20 14	16.73	2
2020 07 20 15	16.81	2
2020 07 20 16	16.93	2
2020 07 20 17	16.84	2
2020 07 20 18	16.77	2
2020 07 20 19	16.72	2
2020 07 20 20	16.87	2
2020 07 20 21	16.76	2
2020 07 20 22	16.81	2
2020 07 20 23	16.7	2
2020 07 21 00	16.66	2
2020 07 21 01	16.6	2
2020 07 21 02	16.61	2
2020 07 21 03	16.51	2
2020 07 21 04	16.46	2
2020 07 21 05	16.42	2
2020 07 21 06	16.39	2
2020 07 21 07	16.34	2
2020 07 21 08	16.23	2
2020 07 21 09	16.43	2
2020 07 21 10	16.53	2
2020 07 21 11	16.59	2
2020 07 21 12	16.62	2
2020 07 21 13	16.62	2
2020 07 21 14	16.62	2
2020 07 21 15	16.57	2
2020 07 21 16	16.35	2
2020 07 21 17	16.35	2
2020 07 21 18	16.32	2
2020 07 21 19	16.3	2
2020 07 21 20	16.35	2
2020 07 21 21	16.35	2
2020 07 21 22	16.35	2
2020 07 21 23	16.31	2
2020 07 22 00	16.28	2
2020 07 22 01	16.26	2
2020 07 22 02	16.22	2
2020 07 22 03	16.18	2
2020 07 22 04	16.11	2
2020 07 22 05	16.02	2
2020 07 22 06	15.98	2
2020 07 22 07	15.96	2
2020 07 22 08	15.97	2
2020 07 22 09	16.01	2
2020 07 22 10	16.09	2
2020 07 22 11	16.22	2
2020 07 22 12	16.28	2
2020 07 22 13	16.31	2
2020 07 22 14	16.3	2
2020 07 22 15	16.28	2
2020 07 22 16	16.28	2
2020 07 22 17	16.29	2
2020 07 22 18	16.33	2
2020 07 22 19	16.31	2
2020 07 22 20	16.28	2
2020 07 22 21	16.24	2
2020 07 22 22	16.22	2
2020 07 22 23	16.28	2
2020 07 23 00	16.29	2
2020 07 23 01	16.3	2
2020 07 23 02	16.29	2
2020 07 23 03	16.28	2
2020 07 23 04	16.28	2
2020 07 23 05	16.25	2
2020 07 23 06	16.22	2
2020 07 23 07	16.22	2
2020 07 23 08	16.22	2
2020 07 23 09	16.25	2
2020 07 23 10	16.26	2
2020 07 23 11	16.3	2
2020 07 23 12	16.34	2
2020 07 23 13	16.56	2
2020 07 23 14	16.44	2
2020 07 23 15	16.61	2
2020 07 23 16	17.12	2
2020 07 23 17	17.44	2
2020 07 23 18	17.65	2
2020 07 23 19	17.58	2
2020 07 23 20	17.76	2
2020 07 23 21	17.98	2
2020 07 23 22	17.94	2
2020 07 23 23	18.11	2
2020 07 24 00	18.14	2
2020 07 24 01	18.08	2
2020 07 24 02	18.04	2
2020 07 24 03	17.96	2
2020 07 24 04	17.8	2
2020 07 24 05	17.77	2
2020 07 24 06	17.8	2
2020 07 24 07	17.75	2
2020 07 24 08	17.78	2
2020 07 24 09	17.73	2
2020 07 24 10	17.78	2
2020 07 24 11	17.76	2
2020 07 24 12	17.85	2
2020 07 24 13	18.15	2
2020 07 24 14	18.48	2
2020 07 24 15	18.49	2
2020 07 24 16	18.61	2
2020 07 24 17	18.59	2
2020 07 24 18	18.54	2
2020 07 24 19	18.48	2
2020 07 24 20	18.61	2
2020 07 24 21	18.65	2
2020 07 24 22	18.53	2
2020 07 24 23	17.96	2
2020 07 25 00	18.52	2
2020 07 25 01	18.43	2
2020 07 25 02	18.35	2
2020 07 25 03	18.3	2
2020 07 25 04	18.39	2
2020 07 25 05	18.28	2
2020 07 25 06	18.22	2
2020 07 25 07	18.07	2
2020 07 25 08	18.1	2
2020 07 25 09	18.04	2
2020 07 25 10	18.09	2
2020 07 25 11	18.23	2
2020 07 25 12	18.05	2
2020 07 25 13	18.5	2
2020 07 25 14	18.52	2
2020 07 25 15	18.48	2
2020 07 25 16	18.72	2
2020 07 25 17	18.71	2
2020 07 25 18	18.61	2
2020 07 25 19	18.65	2
2020 07 25 20	18.59	2
2020 07 25 21	18.56	2
2020 07 25 22	18.45	2
2020 07 25 23	18.76	2
2020 07 26 00	18.71	2
2020 07 26 01	18.71	2
2020 07 26 02	18.63	2
2020 07 26 03	18.6	2
2020 07 26 04	18.26	2
2020 07 26 05	18.56	2
2020 07 26 06	18.58	2
2020 07 26 07	18.58	2
2020 07 26 08	18.55	2
2020 07 26 09	18.57	2
2020 07 26 10	18.51	2
2020 07 26 11	18.57	2
2020 07 26 12	18.6	2
2020 07 26 13	18.44	2
2020 07 26 14	18.44	2
2020 07 26 15	18.32	2
2020 07 26 16	18.37	2
2020 07 26 17	18.27	2
2020 07 26 18	18.26	2
2020 07 26 19	18.87	2
2020 07 26 20	18.93	2
2020 07 26 21	18.52	2
2020 07 26 22	18.05	2
2020 07 26 23	18.66	2
2020 07 27 00	18.35	2
2020 07 27 01	18.59	2
2020 07 27 02	18.62	2
2020 07 27 03	18.53	2
2020 07 27 04	18.45	2
2020 07 27 05	18.2	2
2020 07 27 06	18.28	2
2020 07 27 07	18.21	2
2020 07 27 08	18.13	2
2020 07 27 09	18.2	2
2020 07 27 10	17.95	2
2020 07 27 11	18.08	2
2020 07 27 12	17.94	2
2020 07 27 13	18.07	2
2020 07 27 14	18.18	2
2020 07 27 15	18.0	2
2020 07 27 16	18.62	2
2020 07 27 17	18.75	2
2020 07 27 18	18.75	2
2020 07 27 19	18.54	2
2020 07 27 20	18.03	2
2020 07 27 21	17.63	2
2020 07 27 22	17.6	2
2020 07 27 23	17.88	2
2020 07 28 00	16.65	2
2020 07 28 01	17.05	2
2020 07 28 02	17.02	2
2020 07 28 03	17.05	2
2020 07 28 04	16.79	2
2020 07 28 05	16.67	2
2020 07 28 06	16.86	2
2020 07 28 07	17.24	2
2020 07 28 08	17.2	2
2020 07 28 09	16.82	2
2020 07 28 10	16.48	2
2020 07 28 11	16.38	2
2020 07 28 12	16.5	2
2020 07 28 13	16.57	2
2020 07 28 14	16.55	2
2020 07 28 15	16.74	2
2020 07 28 16	16.67	2
2020 07 28 17	16.57	2
2020 07 28 18	16.47	2
2020 07 28 19	16.28	2
2020 07 28 20	16.24	2
2020 07 28 21	16.3	2
2020 07 28 22	16.3	2
2020 07 28 23	16.26	2
2020 07 29 00	16.26	2
2020 07 29 01	16.44	2
2020 07 29 02	16.61	2
2020 07 29 03	16.79	2
2020 07 29 04	16.85	2
2020 07 29 05	16.82	2
2020 07 29 06	16.76	2
2020 07 29 07	16.7	2
2020 07 29 08	16.63	2
2020 07 29 09	16.59	2
2020 07 29 10	16.55	2
2020 07 29 11	16.55	2
2020 07 29 12	16.51	2
2020 07 29 13	16.59	2
2020 07 29 14	16.58	2
2020 07 29 15	16.55	2
2020 07 29 16	16.49	2
2020 07 29 17	16.44	2
2020 07 29 18	16.36	2
2020 07 29 19	16.27	2
2020 07 29 20	16.2	2
2020 07 29 21	16.16	2
2020 07 29 22	16.1	2
2020 07 29 23	16.04	2
2020 07 30 00	16.06	2
2020 07 30 01	16.2	2
2020 07 30 02	16.04	2
2020 07 30 03	15.99	2
2020 07 30 04	15.94	2
2020 07 30 05	15.9	2
2020 07 30 06	15.86	2
2020 07 30 07	15.83	2
2020 07 30 08	15.82	2
2020 07 30 09	15.93	2
2020 07 30 10	15.92	2
2020 07 30 11	16.05	2
2020 07 30 12	16.07	2
2020 07 30 13	16.21	2
2020 07 30 14	16.42	2
2020 07 30 15	16.39	2
2020 07 30 16	16.43	2
2020 07 30 17	16.5	2
2020 07 30 18	16.53	2
2020 07 30 19	16.5	2
2020 07 30 20	16.66	2
2020 07 30 21	16.68	2
2020 07 30 22	16.72	2
2020 07 30 23	16.77	2
2020 07 31 00	17.04	2
